driver_id,driver_onboard_date,first_drive,last_drive,num_drive,day_drive,min_ride_distance,max_ride_distance,total_ride_distance,min_ride_duration,max_ride_duration,total_ride_duration,avg_distance_per_day,avg_duration_per_day,avg_distance_per_drive,avg_duration_per_drive,min_acceptance_duration,max_acceptance_duration,avg_acceptance_duration,min_arrival_duration,max_arrival_duration,avg_arrival_duration,min_wait_duration,max_wait_duration,avg_wait_duration,avg_earning_per_ride,min_earning_ride,max_earning_ride,earnings_per_active_day,ride_freq_during_active,avg_primetime_multiplier,num_rides_in_1st_30days,n_days_after_onboarding,n_days_after_last_drive,n_days_to_first_drive,churn
2aa41b072dc16081ebe60ad5b17f5a4c,2016-04-08 00:00:00.000000 UTC,2016-04-08,2016-06-26,459,459,10,52098,3384936,9,5881,415648,60445.285714285717,7422.2857142857147,7374.588235294118,905.55119825708061,0,301,13.010893246187361,6,1153,272.00000000000017,0,60,6.1045751633986889,10.975943030565269,4.0,44.341181662936663,89.963533054097383,5.8101265822784809,16.394335511982568,145,79,0,0,0
2b1f99b4f3360623da8fdcd39828122e,2016-04-12 00:00:00.000000 UTC,2016-04-12,2016-06-18,247,247,767,72849,2829891,229,5320,268640,67378.357142857145,6396.1904761904761,11457.048582995951,1087.6113360323886,0,454,17.570850202429146,39,1946,383.38866396761125,0,60,2.6234817813765172,13.4972200514202,4.1629975657733338,58.948298864166674,79.376508397637849,3.6865671641791047,8.7044534412955468,179,75,8,0,0
2b4078909534095c15f578c588667bc9,2016-05-03 00:00:00.000000 UTC,2016-05-03,2016-05-11,53,53,546,37444,359196,127,2130,41463,44899.5,5182.875,6777.2830188679245,782.32075471698113,2,159,15.566037735849052,0,1144,243.94339622641513,0,5,2.3396226415094348,10.211557062909622,4.5295181295333338,33.09103941272,67.651565541776236,6.625,16.509433962264151,53,54,46,0,1
2b77329ac116a3d1a5334c3fd54bd499,2016-03-29 00:00:00.000000 UTC,2016-03-29,2016-06-25,268,268,542,65551,1826554,127,4083,232399,46834.717948717946,5958.9487179487178,6815.5,867.16044776119406,0,739,17.42910447761194,5,898,234.91417910447757,0,60,4.13432835820896,10.335584827354488,4.0,56.817778153593331,71.024018813615513,3.0454545454545454,11.194029850746265,133,89,1,0,0
2ba51f9574a5c08327a718edada3e052,2016-04-26 00:00:00.000000 UTC,2016-04-26,2016-05-14,40,40,1315,23285,276592,305,1893,34852,34574.0,4356.5,6914.8,871.3,2,29,7.075,55,599,189.54999999999995,0,5,1.7499999999999998,10.366032558747833,4.6464013024666668,19.602333836200003,51.83016279373917,2.2222222222222223,14.375,40,61,43,0,1
2ba60fe37b426385154d69d8eff687e1,2016-04-25 00:00:00.000000 UTC,2016-04-25,2016-06-03,41,41,1365,26202,239479,209,2084,31158,18421.461538461539,2396.7692307692309,5840.9512195121952,759.95121951219517,0,43,8.78048780487805,18,401,190.0,0,5,2.1463414634146343,9.444076714909837,4.4442622259466669,24.091736573306669,29.785165023946412,1.0512820512820513,10.975609756097562,27,62,23,0,1
2c00d6d77281fb9f97c1eb711f39b08d,2016-05-02 00:00:00.000000 UTC,,,83,0,1035,21391,347615,190,2276,67374,,,4188.1325301204815,811.73493975903614,,,,,,,,,,9.008697135849399,4.2223361328666673,23.609842453483335,,0.0,20.481927710843372,0,55,,,1
2c130ea88372d326fb1a0719227627e3,2016-04-23 00:00:00.000000 UTC,2016-04-23,2016-06-18,215,215,41,61558,1792215,188,3627,210549,44805.375,5263.725,8335.8837209302328,979.29767441860463,0,103,9.6232558139534845,11,856,224.66511627906976,0,57,2.8093023255813967,12.155314693269702,4.2413901933466667,78.585606522313341,65.334816476324676,3.8392857142857144,18.372093023255815,118,64,8,0,0
2c985e2b039f99a0eaf86c50a7b1af42,,,,59,0,4,39018,414826,38,3134,39604,,,7030.9491525423728,671.25423728813564,,,,,,,,,,9.8402231549922021,4.0,34.498148050426664,,0.0,12.288135593220339,0,,,,1
2cc500616c927ce30d0bd1e87c699ef5,2016-04-06 00:00:00.000000 UTC,2016-04-06,2016-06-08,34,34,974,63053,303089,202,2811,33364,43298.428571428572,4766.2857142857147,8914.3823529411766,981.29411764705878,5,18,8.029411764705884,78,1661,460.23529411764707,0,60,5.2352941176470589,11.414267697280492,4.2490647923466671,47.29056120996,55.440728815362391,0.53968253968253965,6.617647058823529,20,81,18,0,0
2ceb9ff7898dccb3e0a77ea559c6b2f2,,,,93,0,872,56612,705314,193,2353,65945,,,7584.0215053763441,709.08602150537638,,,,,,,,,,10.035377975448492,4.265228653506667,42.265023981173329,,0.0,6.989247311827957,0,,,,1
2d42e6d775b4399a56b71c2f3d6905ab,2016-03-29 00:00:00.000000 UTC,2016-03-29,2016-06-24,224,224,916,57211,1079138,155,2518,163488,28398.36842105263,4302.3157894736842,4817.5803571428569,729.85714285714289,1,509,13.223214285714285,3,806,192.41964285714278,0,60,2.598214285714286,9.0315634028481622,4.0,43.091449111853336,53.238689532578611,2.5747126436781609,17.299107142857139,14,89,2,0,0
2d4c69afb7ac569a35a1c15fcecc1cb0,2016-04-14 00:00:00.000000 UTC,2016-04-14,2016-06-26,439,439,2,57172,3400795,148,5074,360096,58634.396551724138,6208.5517241379312,7746.6856492027337,820.26423690205013,0,345,12.68564920273348,0,1100,233.56492027334858,0,60,4.6127562642369,11.365465583977993,4.0,53.79003561936667,86.024817092523051,6.0136986301369859,18.678815489749429,215,73,0,0,0
2da7874cc42c3c94f157bd3fd78369b6,2016-03-29 00:00:00.000000 UTC,2016-03-29,2016-06-19,538,538,4,53703,2809815,5,4702,474505,42572.954545454544,7189.469696969697,5222.7044609665427,881.97955390334573,0,358,10.444237918215626,7,3709,198.92565055762097,0,60,3.5836431226765795,9.6252809523392759,4.0,51.99777258073334,78.460623520583908,6.5609756097560972,15.288104089219337,265,89,7,0,0
2db4e5237ec8a271bd6269b5ddc9b422,2016-04-22 00:00:00.000000 UTC,2016-04-22,2016-06-25,277,277,457,94729,2542035,184,5526,261604,65180.384615384617,6707.7948717948721,9177.02166064982,944.41877256317684,0,492,11.978339350180514,6,1113,246.35740072202171,0,60,11.090252707581227,12.62767120598869,4.04989094188,68.713171848946658,89.688844206637611,4.328125,18.050541516245495,144,65,1,0,0
2e4d5b1e1a62e56b3a8f887641379fe4,2016-04-09 00:00:00.000000 UTC,2016-04-09,2016-06-26,583,583,213,140604,4712778,82,6901,443224,62010.23684210526,5831.894736842105,8083.6672384219555,760.2469982847341,0,316,10.636363636363635,24,1252,260.04631217838767,0,28,2.5797598627787313,11.029099665642,4.0,97.58986823728,84.604804014069543,7.4743589743589745,15.651801029159515,167,78,0,0,0
2e5d7b104b570a5cf450f6825880c9dc,2016-05-15 00:00:00.000000 UTC,2016-05-15,2016-06-25,35,35,127,31649,276938,304,2032,29596,34617.25,3699.5,7912.5142857142855,845.6,4,188,17.4,15,653,276.48571428571421,0,60,10.371428571428574,10.739299963361429,4.3984676543066668,27.053042450013336,46.984437339706254,0.85365853658536583,12.857142857142858,28,42,1,0,0
2e882efad8288189f654defcd3dbcd64,2016-04-24 00:00:00.000000 UTC,2016-04-24,2016-06-26,33,33,640,19350,163627,143,1425,21233,27271.166666666668,3538.8333333333335,4958.393939393939,643.42424242424238,4,59,11.151515151515152,34,555,219.69696969696969,0,60,10.939393939393938,8.5836165261857573,4.0,16.934451511413336,47.209890894021662,0.52380952380952384,16.666666666666668,18,63,0,0,0
2ebb15757eae00c4c491f569ca1a72a4,2016-04-01 00:00:00.000000 UTC,2016-04-01,2016-06-13,34,34,891,13980,163934,191,2169,28592,32786.8,5718.4,4821.588235294118,840.94117647058829,2,33,7.5294117647058822,48,886,269.47058823529409,0,56,5.7941176470588251,8.7100875775416675,4.3342960939466666,20.249313302306668,59.228595527283325,0.46575342465753422,6.617647058823529,28,86,13,0,0
2ed0f3c071cdebf30186d2bf0a0c6151,2016-04-07 00:00:00.000000 UTC,2016-04-07,2016-06-26,295,295,0,41695,1767233,64,3121,216071,45313.666666666664,5540.2820512820517,5990.6203389830507,732.44406779661017,0,158,8.667796610169491,11,774,188.47796610169476,0,60,10.955932203389834,9.8481493640642181,4.0,37.583992460320005,74.492411856383171,3.6875,17.966101694915249,104,80,0,0,0
2f29fdfd281552870b7f07152889e0fb,2016-04-04 00:00:00.000000 UTC,2016-04-04,2016-06-25,258,258,556,74594,1446814,199,3856,214413,40189.277777777781,5955.916666666667,5607.8062015503874,831.05813953488371,0,123,11.410852713178295,0,956,234.80620155038764,0,60,9.4573643410852775,9.9905071635773659,4.292296603373333,56.953437837413333,71.598634672304414,3.1463414634146343,18.217054263565892,21,83,1,0,0
2f3773bd9dab0fa3e04c6f58dc0714a4,2016-04-22 00:00:00.000000 UTC,2016-04-22,2016-06-22,26,26,0,25121,140280,26,1733,15214,10790.76923076923,1170.3076923076924,5395.3846153846152,585.15384615384619,0,17,8.57692307692308,35,437,223.69230769230771,0,60,4.384615384615385,9.3711594183185909,4.0,38.227298701176665,18.742318836637178,0.42622950819672129,17.307692307692307,24,65,4,0,0
2f50e03ac03a920d1447b894643797f6,2016-04-08 00:00:00.000000 UTC,2016-04-08,2016-05-13,32,32,977,11726,173731,258,2669,27620,21716.375,3452.5,5429.09375,863.125,1,29,8.0,9,625,308.5,0,5,2.75,10.125997844267395,4.31531310964,23.343665064393335,40.503991377069582,0.91428571428571426,20.3125,31,79,44,0,1
2fc2b91e6f4452b5a6957a1a79316c07,,,,64,0,1035,24240,342270,237,2573,56272,,,5347.96875,879.25,,,,,,,,,,10.612570222233281,4.7453451850133339,35.15735760468,,0.0,28.125000000000004,0,,,,1
309320204754c3eeb2577949e870fe2d,2016-04-06 00:00:00.000000 UTC,2016-04-06,2016-06-23,217,217,0,28058,1237893,107,2270,171141,25263.122448979593,3492.6734693877552,5704.57603686636,788.668202764977,0,78,10.341013824884792,26,742,202.43778801843331,0,60,4.1981566820276486,9.8152396063716125,4.0,55.753784896366668,43.467489685360022,2.7820512820512819,16.935483870967747,77,81,3,0,0
30ba26d095b10a14a5914e247b07e82d,,,,60,0,468,42491,429850,48,2298,50843,,,7164.166666666667,847.38333333333333,,,,,,,,,,10.602912099204111,4.0,42.189076435149993,,0.0,15.833333333333334,0,,,,1
30e91f4104a6b5b0450588d8febddd93,2016-05-05 00:00:00.000000 UTC,2016-05-05,2016-06-22,43,43,1321,35101,372175,176,2238,30981,21892.647058823528,1822.4117647058824,8655.2325581395344,720.48837209302326,1,141,18.906976744186046,91,1188,371.97674418604657,0,77,14.604651162790695,10.967647735857366,4.4252294272800006,43.9395805439,27.741697214227457,0.89583333333333337,6.9767441860465116,10,52,4,0,0
310d41d776c490d00a0845be9b1920c6,,,,73,0,525,29968,424670,84,2962,64647,,,5817.3972602739723,885.57534246575347,,,,,,,,,,9.9495953960816479,4.0,28.820079771093333,,0.0,15.410958904109588,0,,,,1
314d2be0d3461375f9e9ecf56b2b04ee,2016-04-29 00:00:00.000000 UTC,2016-04-29,2016-05-12,49,49,1131,31274,395785,175,2018,48793,32982.083333333336,4066.0833333333335,8077.2448979591836,995.77551020408168,2,218,20.102040816326536,97,897,360.91836734693874,0,5,2.0204081632653064,10.881339893503879,4.1604539475733331,26.636269455013338,44.432137898474167,3.7692307692307692,4.591836734693878,49,58,45,0,1
3155bb6b7fc081f2cccc4f50c9bea08e,2016-04-11 00:00:00.000000 UTC,2016-04-11,2016-06-26,27,27,1442,24953,194620,339,1753,21632,27802.857142857141,3090.2857142857142,7208.1481481481478,801.18518518518522,1,86,11.296296296296294,54,604,206.37037037037038,0,60,16.444444444444443,10.583370675817656,4.81873562344,23.64257439186667,40.82157260672524,0.35526315789473684,12.962962962962962,8,76,0,0,0
31b451688ffc6f785c22bf74374507bc,2016-04-27 00:00:00.000000 UTC,2016-04-27,2016-05-01,41,41,345,41692,293063,246,2296,32292,73265.75,8073.0,7147.8780487804879,787.609756097561,0,135,10.951219512195124,106,888,368.6829268292683,0,5,1.7317073170731709,10.948275747635938,4.4537335159866673,47.272922396440009,112.21982641326832,10.25,18.292682926829269,41,60,56,0,1
329870cd7580c9efbc6b62073f89b90d,2016-04-24 00:00:00.000000 UTC,2016-04-24,2016-06-17,54,54,787,27906,330225,253,1595,40773,23587.5,2912.3571428571427,6115.2777777777774,755.05555555555554,0,317,13.796296296296298,7,629,239.4444444444444,0,60,7.7407407407407423,9.2092832539675324,4.1920307921733331,23.478914129253337,35.521521122446181,1.0,7.87037037037037,46,63,9,0,0
32b84f6d92b60badb7a8a6c47088151d,2016-04-14 00:00:00.000000 UTC,2016-04-14,2016-05-21,39,39,1580,41742,363280,245,1953,31783,24218.666666666668,2118.8666666666668,9314.8717948717949,814.9487179487179,2,30,9.2051282051282044,56,684,319.4615384615384,0,5,1.7179487179487181,11.144216327136668,4.6218915522666668,32.092420152773336,28.974962450555328,1.0540540540540539,6.4102564102564106,37,73,36,0,1
32d6b6b2ad34385519bd4492ce78eee4,2016-04-02 00:00:00.000000 UTC,2016-04-07,2016-05-12,29,29,1343,20913,121273,310,1548,21475,12127.3,2147.5,4181.8275862068967,740.51724137931035,0,137,11.758620689655173,118,565,257.0,0,5,2.068965517241379,8.61806420769655,4.7298744860933333,27.53192977774,24.99238620232,0.82857142857142863,14.655172413793103,20,85,45,5,1
336a98815390e16a5661d2570374d448,2016-03-31 00:00:00.000000 UTC,2016-03-31,2016-06-25,501,501,2,60130,3111506,16,4016,384678,57620.481481481482,7123.666666666667,6210.5908183632737,767.82035928143716,0,989,12.171656686626745,0,2821,322.40718562874252,0,40,2.592814371257484,9.7476444657403114,4.0,93.31700238948,90.436479209923945,5.8255813953488369,10.578842315369265,158,87,1,0,0
336c8ec2eb47bc1453b85ee78849038e,2016-04-29 00:00:00.000000 UTC,2016-04-29,2016-06-08,253,253,19,41387,1429646,53,6143,217125,46117.6129032258,7004.0322580645161,5650.774703557312,858.201581027668,1,711,16.268774703557312,0,804,179.0197628458499,0,28,2.4624505928853742,10.302303131548747,4.0,52.3265239386,84.080086847801056,6.325,21.64031620553359,184,58,18,0,0
33b7762088cf5b82b8fe6fc291f93b6b,2016-04-15 00:00:00.000000 UTC,2016-04-15,2016-04-23,25,25,1155,43911,245253,244,2029,20404,61313.25,5101.0,9810.12,816.16,3,47,8.52,57,931,287.96000000000004,0,6,2.28,11.6897362823,4.3760021579333337,34.053953555853333,73.060851764375,3.125,11.0,25,72,64,0,1
34699d5745d74c7076fd1ef051b795a9,2016-04-28 00:00:00.000000 UTC,2016-04-28,2016-05-26,56,56,1209,52290,477819,222,2943,54324,79636.5,9054.0,8532.4821428571431,970.07142857142856,2,1684,41.250000000000021,59,910,327.875,0,5,2.1964285714285721,13.496016323436548,4.3423385358800006,81.649940845599986,125.96281901874113,2.0,21.428571428571423,56,59,31,0,1
3474d70dfe09a1d9545f436cd3f3136a,2016-05-13 00:00:00.000000 UTC,2016-05-13,2016-06-10,42,42,0,15195,164182,42,1826,31659,32836.4,6331.8,3909.0952380952381,753.78571428571433,1,105,11.666666666666668,31,1251,242.59523809523813,0,60,10.88095238095238,8.670734099563175,4.0,24.863990636100002,72.834166436330676,1.5,20.833333333333332,42,44,16,0,0
34784d7e4e1ee4869f10d9abeb4ad3fa,2016-04-23 00:00:00.000000 UTC,2016-04-23,2016-06-26,314,314,634,78755,2226357,120,4527,246791,43654.058823529413,4839.0392156862745,7090.3089171974525,785.9585987261147,0,368,10.614649681528663,6,1260,324.4713375796178,0,71,5.0923566878980866,10.159642000299991,4.2373885641066664,99.624211032383357,62.551521335180354,4.90625,9.23566878980892,164,64,0,0,0
34c0cce7c3c34f9f6062b697637890b2,2016-05-11 00:00:00.000000 UTC,2016-05-11,2016-06-26,179,179,7,51961,1172113,29,3542,140053,36628.53125,4376.65625,6548.117318435754,782.41899441340786,1,337,11.949720670391061,3,759,175.84357541899448,0,60,11.977653631284909,10.76281378653943,4.0,62.37014077278,60.204489618454915,3.8913043478260869,23.324022346368707,101,46,0,0,0
34e2c40d9d6f01ec4a0ffed4b032ec1e,2016-04-29 00:00:00.000000 UTC,2016-04-29,2016-06-24,43,43,726,83566,360524,118,5465,43524,25751.714285714286,3108.8571428571427,8384.2790697674427,1012.1860465116279,0,539,25.441860465116278,39,1543,390.02325581395354,0,60,3.8139534883720936,13.2637874229431,4.0,93.85797480068,40.738775656182376,0.7678571428571429,24.418604651162788,40,58,2,0,0
3575446a7484516f5593add3ddd37451,2016-04-04 00:00:00.000000 UTC,2016-04-04,2016-06-13,391,391,47,105657,4555508,22,4459,410899,81348.357142857145,7337.4821428571431,11650.915601023018,1050.8925831202046,0,476,11.209718670076727,5,1441,351.25575447570361,0,46,2.7161125319693067,13.856762468402881,4.0,82.256849883296667,96.749895091884341,5.5857142857142854,11.381074168797952,165,83,13,0,0
35c3b0390b6f80657c53fb46b13f0a9e,2016-05-12 00:00:00.000000 UTC,2016-05-13,2016-06-23,42,42,1595,38183,397280,315,3908,36844,36116.36363636364,3349.4545454545455,9459.0476190476184,877.23809523809518,1,145,14.071428571428569,7,2342,639.85714285714278,0,15,3.0238095238095228,11.776056831402462,4.8973998054,45.014013560283331,44.963126083536672,1.024390243902439,10.119047619047619,35,45,3,1,0
35db61ddf8e29d55a2d355ed0f9166d8,2016-04-04 00:00:00.000000 UTC,2016-04-04,2016-06-25,41,41,0,30519,195482,219,4990,40744,13963.0,2910.2857142857142,4767.8536585365855,993.7560975609756,5,57,14.341463414634145,14,1487,253.1219512195122,0,60,10.487804878048783,10.760456668391221,4.3821510098933336,68.767730316826672,31.512765957431423,0.5,21.341463414634145,23,83,1,0,0
35fa59db20f02b89264c5a97b94d7785,2016-04-19 00:00:00.000000 UTC,2016-04-19,2016-06-17,33,33,1560,26245,221952,237,2077,28049,15853.714285714286,2003.5,6725.818181818182,849.969696969697,1,377,24.666666666666671,73,855,276.27272727272737,0,60,4.5757575757575752,9.9110890362164614,4.67731414776,25.560572914066665,23.361852728224523,0.559322033898305,8.3333333333333339,12,68,9,0,0
360986407495af6c54b95e399891890c,,,,104,0,1065,82773,860162,247,3646,102189,,,8270.788461538461,982.58653846153845,,,,,,,,,,12.13248024086311,4.3333526391333335,61.013055773693331,,0.0,18.509615384615387,0,,,,1
363f684a638dac345e67fbb78e492efc,2016-04-29 00:00:00.000000 UTC,2016-04-29,2016-06-23,207,207,16,65577,1839739,11,5994,196992,55749.666666666664,5969.454545454545,8887.62801932367,951.6521739130435,1,415,14.396135265700494,4,1427,331.92753623188412,0,60,11.917874396135261,12.498224952118051,4.0,62.441664342620008,78.397956517831446,3.7636363636363637,19.565217391304344,101,58,3,0,0
364c929f1d6535aa17df83ebcb349e87,,,,127,0,0,91863,770017,5,3457,102012,,,6063.1259842519685,803.24409448818892,,,,,,,,,,10.445072472658712,4.0,65.655057172493329,,0.0,22.637795275590555,0,,,,1
367091701b7a57ef3e93c9fe2f6d3b3c,2016-04-25 00:00:00.000000 UTC,2016-04-25,2016-06-03,44,44,0,40491,247030,62,2929,31822,14531.176470588236,1871.8823529411766,5614.318181818182,723.22727272727275,1,77,10.772727272727273,66,1126,305.63636363636346,0,5,2.4318181818181821,9.1525684662531841,4.0,34.738871841453332,23.689000736184706,1.1282051282051282,10.795454545454545,31,62,23,0,1
36de1e085fbd8f354dd3192571cece32,2016-04-19 00:00:00.000000 UTC,2016-04-19,2016-06-26,364,364,0,79708,3296286,7,4070,309281,59932.472727272725,5623.2909090909088,9055.73076923077,849.67307692307691,0,313,11.398351648351642,6,1621,292.02747252747258,0,60,10.66758241758242,11.964610436165691,4.0,80.25069245856,79.183967250260139,5.3529411764705879,16.208791208791208,168,68,0,0,0
36df5bf5a89917fde3573e7c960c2097,2016-04-27 00:00:00.000000 UTC,2016-04-27,2016-06-25,259,259,0,91708,1793999,55,5214,241194,49833.305555555555,6699.833333333333,6926.6370656370655,931.25096525096524,0,400,13.718146718146714,7,2284,316.20463320463313,0,60,4.8494208494208522,10.9989169986628,4.0,69.12751633456,79.131097295935135,4.3898305084745761,18.339768339768348,151,60,1,0,0
370412f2a2747c1fdf8e807374c04a3d,2016-04-17 00:00:00.000000 UTC,2016-04-17,2016-06-26,159,159,483,62124,993397,88,2436,117431,26848.567567567567,3173.8108108108108,6247.7798742138366,738.559748427673,1,482,13.52830188679245,27,519,187.33333333333329,0,60,5.748427672955974,10.123569817657945,4.0,56.7243598046,43.503989216421992,2.2714285714285714,20.59748427672956,54,70,0,0,0
370e9f95700973dd95508e2f39b2bd29,2016-04-22 00:00:00.000000 UTC,2016-04-22,2016-05-12,57,57,759,42060,386070,235,2942,45274,38607.0,4527.4,6773.1578947368425,794.280701754386,5,376,27.017543859649134,50,996,331.26315789473688,0,5,2.1228070175438596,9.7383442392047357,4.4957576085466675,35.673941785866667,55.508562163467005,2.85,8.7719298245614041,57,65,45,0,1
3777e15bb2eb838394a372e119d96462,2016-04-04 00:00:00.000000 UTC,2016-04-04,2016-06-13,29,29,1304,19265,179550,296,2117,25489,29925.0,4248.166666666667,6191.3793103448279,878.93103448275861,0,37,11.413793103448279,55,678,258.5517241379311,0,59,5.3103448275862064,10.460904640823793,5.0507796946133334,31.65336658708,50.561039097314996,0.41428571428571431,15.517241379310345,25,83,13,0,0
3788dc9e91f1548816ce8b5af07ddadc,2016-04-26 00:00:00.000000 UTC,2016-04-26,2016-06-26,783,783,0,121848,6170230,3,8700,779797,112186.0,14178.127272727274,7880.2426564495527,995.90932311621964,0,306,10.575989782886317,-1,1724,208.74968071519814,0,60,9.0408684546615667,12.572027792718231,4.0,194.95157703871996,178.97995930360693,12.836065573770492,23.116219667943813,410,61,0,0,0
378f8bfcef6759b1e6b0e66b04424f54,2016-04-02 00:00:00.000000 UTC,2016-04-02,2016-06-25,233,233,9,54334,1394281,61,3825,191385,36691.605263157893,5036.4473684210525,5984.038626609442,821.3948497854077,0,398,10.296137339055797,3,782,198.83690987124461,0,60,6.4463519313304669,10.082975276511336,4.0,88.155168398560008,61.824558932293122,2.7738095238095237,15.236051502145918,58,85,1,0,0
37ac4f9379c836b08c9a6e2315fd66af,2016-04-07 00:00:00.000000 UTC,2016-04-07,2016-05-27,44,44,122,30190,212263,48,1881,36404,13266.4375,2275.25,4824.159090909091,827.36363636363637,3,33,8.47727272727273,42,1346,283.20454545454544,0,7,2.5,12.106627586719473,4.0,50.1521105016,33.29322586347854,0.88,57.386363636363633,15,80,30,0,1
383f5c018cf7ffbf2471c87a9d24414d,,,,112,0,922,37648,643235,194,2625,86008,,,5743.1696428571431,767.92857142857144,,,,,,,,,,9.9684889423792811,4.3950741400533335,37.59538130341334,,0.0,20.758928571428566,0,,,,1
38510028b6d34d1b1339fa4e70783563,2016-04-17 00:00:00.000000 UTC,2016-04-17,2016-06-26,442,442,30,73509,2588507,42,3069,381783,47063.763636363634,6941.5090909090914,5856.3506787330316,863.762443438914,0,300,9.7352941176470544,8,2056,215.72850678733013,0,60,6.7850678733031691,9.89943744836718,4.0,53.652118638546668,79.555479130514485,6.3142857142857141,14.536199095022621,192,70,0,0,0
3857da988688981b67c878fc179eb0dc,2016-04-23 00:00:00.000000 UTC,2016-04-23,2016-06-26,190,190,0,78524,1495666,49,5066,157686,40423.405405405407,4261.7837837837842,7871.9263157894738,829.92631578947373,0,143,10.594736842105267,12,1203,274.83157894736848,0,683,12.831578947368419,12.24370211903835,4.0,124.09880031669331,62.873064935602358,2.96875,21.05263157894737,77,64,0,0,0
387fb3e0e515f38826f70eb475a3bfb6,2016-04-16 00:00:00.000000 UTC,2016-04-16,2016-06-26,199,199,2,39675,1076521,15,2409,148711,29095.162162162163,4019.2162162162163,5409.6532663316584,747.29145728643221,0,127,7.7989949748743674,48,1023,245.66834170854273,0,21,2.6080402010050241,9.314013277926426,4.0,35.8126002967,50.094287629928608,2.8028169014084505,15.829145728643219,77,71,0,0,0
392e07cd00f38f357ae73795619fd0e3,2016-04-27 00:00:00.000000 UTC,2016-04-27,2016-06-26,533,533,0,85395,3186872,31,5362,439303,77728.585365853665,10714.707317073171,5979.1219512195121,824.20825515947467,0,140,8.66228893058161,6,1120,175.16510318949332,0,60,10.964352720450277,10.089222084911073,4.0,77.494658547400007,131.15988710384386,8.8833333333333329,16.838649155722326,332,60,0,0,0
392f50e58bee8a34399972bf0cb175d3,2016-04-30 00:00:00.000000 UTC,2016-04-30,2016-06-09,281,281,52,45264,1509055,115,2852,230201,45728.939393939392,6975.787878787879,5370.3024911032026,819.22064056939507,2,631,14.313167259786477,16,1304,176.81138790035578,0,25,2.6548042704626345,10.715014972676002,4.0,50.70511698272,91.239975979453277,7.025,32.028469750889677,261,57,17,0,0
39610183ef179aff12f730a549e7d6f4,,,,107,0,1830,69846,1032302,249,3571,96616,,,9647.6822429906533,902.95327102803742,,,,,,,,,,12.394699603408847,4.8762735489333338,92.405582307593335,,0.0,11.214953271028037,0,,,,1
3995e14ef393d59d46cfb69a1c5bd8ee,,,,95,0,654,33141,603539,162,3254,86280,,,6353.0421052631582,908.21052631578948,,,,,,,,,,10.019155992158629,4.0,31.490494472786665,,0.0,11.315789473684212,0,,,,1
39a7bc235caf53556b15dd28ab5a7157,2016-05-02 00:00:00.000000 UTC,2016-05-02,2016-06-26,433,433,0,61229,3052033,3,5050,399625,70977.511627906977,9293.60465116279,7048.5750577367207,922.92147806004618,0,472,11.129330254041573,4,1252,233.80831408775984,0,60,5.4642032332563488,11.308285158718746,4.0,62.51981370285,113.8718017145399,7.872727272727273,20.727482678983829,259,55,0,0,0
39eedffe18d7ec6c53741f9d46c7ab51,2016-04-22 00:00:00.000000 UTC,2016-04-22,2016-06-17,348,348,446,55736,2076980,137,2712,266743,50658.048780487807,6505.9268292682927,5968.333333333333,766.50287356321837,0,169,9.95402298850574,10,995,188.65517241379303,0,60,7.8103448275862073,10.042112643702023,4.0,49.872861783160005,85.235492683129337,6.2142857142857144,19.683908045977009,213,65,9,0,0
3a1d9fb7a8cfd55ae38d1b4fb1520d1f,2016-05-02 00:00:00.000000 UTC,2016-05-02,2016-06-13,334,334,0,59529,2271760,36,4736,296386,73282.580645161288,9560.8387096774186,6801.6766467065872,887.38323353293413,0,184,11.607784431137727,4,1703,244.48203592814363,0,60,7.23053892215569,10.712236143484125,4.0,60.69823009274,115.41570554592576,7.9523809523809526,14.820359281437122,236,55,13,0,0
3a52faf7577b389cbe9912652cbad33c,2016-03-30 00:00:00.000000 UTC,2016-03-30,2016-06-26,688,688,0,69958,4565598,2,5324,542332,77383.016949152545,9192.06779661017,6636.0436046511632,788.27325581395348,0,931,13.35029069767441,5,973,275.36773255813961,0,116,2.4186046511627923,10.324868154161612,4.0,72.55591936607,120.39846254344377,7.8181818181818183,14.389534883720932,254,88,0,0,0
3af5c66b6800650cebac636822ac14c7,2016-04-25 00:00:00.000000 UTC,2016-04-25,2016-06-26,357,357,0,59645,2112957,7,4084,288097,45933.84782608696,6262.978260869565,5918.64705882353,806.99439775910366,1,109,8.3725490196078383,5,1251,249.17086834733897,0,58,2.50700280112045,9.9055176490142518,4.0,48.911262643253338,76.875430449958444,5.758064516129032,17.296918767507005,163,62,0,0,0
3b2dca5cc3db92a05ea35056887108b6,2016-04-04 00:00:00.000000 UTC,2016-04-04,2016-04-09,26,26,985,23833,170427,200,2271,20677,28404.5,3446.1666666666665,6554.8846153846152,795.26923076923072,0,350,25.615384615384617,128,616,327.11538461538464,0,5,2.2692307692307692,9.4658229260429483,4.52275448224,22.762362470440003,41.01856601285278,5.2,7.6923076923076925,26,83,78,0,1
