driver_id,num_day,date_index
2422c0748699c412f9759b2897484061,53,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51]"
24708f36edaf58e1c50b06720b536b45,82,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 20, 21, 22, 23, 27, 30, 31, 51, 54, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 75, 77, 78, 79, 80]"
2494554e7702a28816717bc0cbf7d57b,56,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 20, 21, 22, 27, 28, 29, 34, 35, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]"
24b79c598cb070bf049057bd529d3c86,83,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 14, 15, 17, 18, 22, 24, 25, 26, 28, 31, 35, 38, 39, 42, 43, 44, 50, 52, 55, 56, 58, 69, 70, 71, 72, 76, 77, 78, 80, 81, 82]"
24f805c6313acfbc2250cbfd90268b24,79,"[7, 8, 9, 13, 15, 26, 27, 34, 35, 49, 55, 62, 69, 71, 76, 77, 78]"
25061f5683655c7cc6e503eb0383c96e,74,"[0, 1, 2, 3, 4, 5, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 59, 60, 61, 68]"
25827d13d5d988125ef4cc8a2ea3ddc1,49,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 27, 28, 29, 30, 31, 36, 37, 38, 39, 42, 43]"
258e3bc5c82e3f687b4e999bc598374e,59,"[0, 1, 3, 5, 6, 10, 14, 17, 18, 19, 24, 27, 33, 36, 38, 45, 48, 53, 55]"
2678d03ea513d10988818e77c5915b75,68,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67]"
26dd952cf82f0d354e4007476748a1dc,88,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]"
26efe85697b050171e2ac92d11f75605,90,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20, 22, 23, 24, 27, 28, 29, 31, 32, 34, 37, 38, 39, 40, 41, 43, 44, 45, 46, 48, 50, 51, 53, 55, 56, 57, 58, 59, 60, 63, 67, 70, 75, 76, 77, 78, 79, 80, 82, 83, 84, 85, 86]"
272fc17e9698d95dda029e15b5546534,81,"[0, 1, 3, 5, 6, 7, 8, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 26, 28, 29, 30, 32, 34, 35, 38, 39, 40, 41, 42, 43, 46, 47, 48, 49, 54, 55, 56, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 70, 71, 78, 80]"
274a1e97df854e1590ae812ca9ee5ac7,86,"[0, 8, 17, 20, 22, 23, 24, 25, 26, 27, 29, 30, 32, 33, 34, 36, 37, 38, 39, 40, 41, 44, 45, 46, 48, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 83, 84, 85]"
276f6a36e30c69076c4cab7970ade946,45,"[0, 1, 3, 4, 5, 6, 7, 8, 9]"
281274ed70a896744065199c58462f3d,81,"[0, 1, 2, 3, 4, 5, 6, 15, 26, 27, 29]"
28e4da66781b209cd9a299365a0dcab0,67,"[0, 8, 10, 12, 13, 21, 29, 44, 46]"
290c05b6d7e38c64bae2535b5d1d27f2,73,"[0, 1, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 32, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 53, 54, 56, 57, 58, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72]"
297e507cc9f1da096e51c2223657255b,51,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50]"
299507a03373935d7a89a9fd6a6c0e46,77,"[0, 1, 2, 3, 7, 9, 10, 27, 36, 37, 53, 60, 61, 67, 75]"
29ca037d71b4a5934ae4528d050daeef,75,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 61, 62, 63, 64, 65, 66, 68, 69, 72]"
2a190f6b01dba26d00d3b644a268ba75,81,"[1, 4, 5, 6, 8, 9, 11, 14, 15, 16, 20, 22, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 56, 57, 60, 61, 62, 63, 68, 69, 70, 71, 73, 78]"
2a289b5c712e32bfb651b126cbe4e5bb,83,"[0, 1, 4, 5, 6, 7, 10, 15, 16, 17, 23, 29, 30, 31, 34, 42, 43, 45, 46, 48, 57, 59, 63, 65, 66, 67, 68, 72, 74, 78]"
2a4afd4ab156dd0a6a0dc48bdf5d8db7,51,"[0, 1, 2, 8, 9, 27, 31, 37]"
2aa41b072dc16081ebe60ad5b17f5a4c,80,"[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 17, 18, 21, 22, 24, 25, 27, 28, 29, 31, 32, 35, 36, 39, 40, 41, 42, 43, 45, 46, 47, 48, 53, 54, 55, 56, 57, 63, 64, 65, 66, 67, 69, 70, 72, 73, 74, 75, 76, 77, 78, 79]"
2b1f99b4f3360623da8fdcd39828122e,76,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 44, 45, 46, 47, 48, 50, 66, 67]"
2b4078909534095c15f578c588667bc9,55,"[0, 1, 2, 3, 4, 5, 7, 8]"
2b77329ac116a3d1a5334c3fd54bd499,90,"[0, 1, 2, 6, 7, 9, 13, 15, 16, 17, 21, 22, 23, 24, 25, 26, 27, 28, 34, 36, 37, 39, 41, 48, 51, 58, 59, 61, 64, 65, 70, 72, 77, 78, 79, 81, 83, 87, 88]"
2ba51f9574a5c08327a718edada3e052,62,"[0, 2, 8, 14, 15, 16, 17, 18]"
2ba60fe37b426385154d69d8eff687e1,63,"[0, 2, 3, 4, 6, 14, 16, 31, 32, 34, 35, 38, 39]"
2c130ea88372d326fb1a0719227627e3,65,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 21, 27, 28, 29, 30, 31, 35, 36, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 51, 52, 54, 55, 56]"
2cc500616c927ce30d0bd1e87c699ef5,82,"[0, 9, 19, 34, 36, 45, 63]"
2d42e6d775b4399a56b71c2f3d6905ab,90,"[0, 6, 7, 27, 28, 29, 36, 37, 38, 41, 42, 43, 44, 45, 48, 49, 50, 52, 55, 56, 57, 59, 63, 64, 66, 67, 70, 71, 73, 74, 77, 78, 80, 83, 84, 85, 86, 87]"
2d4c69afb7ac569a35a1c15fcecc1cb0,74,"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 53, 54, 59, 60, 63, 65, 68, 69, 70, 71, 72, 73]"
2da7874cc42c3c94f157bd3fd78369b6,90,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 56, 57, 58, 59, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 73, 74, 79, 81, 82]"
2db4e5237ec8a271bd6269b5ddc9b422,66,"[0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 18, 20, 21, 25, 26, 27, 28, 29, 35, 36, 37, 40, 41, 42, 43, 46, 47, 48, 49, 50, 54, 57, 62, 63, 64]"
2e4d5b1e1a62e56b3a8f887641379fe4,79,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78]"
2e5d7b104b570a5cf450f6825880c9dc,43,"[0, 8, 10, 11, 12, 13, 34, 41]"
2e882efad8288189f654defcd3dbcd64,64,"[0, 1, 7, 8, 62, 63]"
2ebb15757eae00c4c491f569ca1a72a4,87,"[0, 2, 6, 9, 73]"
2ed0f3c071cdebf30186d2bf0a0c6151,81,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 28, 29, 30, 32, 34, 43, 44, 45, 47, 48, 51, 52, 55, 57, 62, 63, 64, 65, 66, 67, 68, 69, 75, 76, 77, 78, 79, 80]"
2f29fdfd281552870b7f07152889e0fb,84,"[0, 2, 3, 32, 35, 36, 37, 38, 39, 43, 44, 45, 46, 47, 50, 51, 52, 53, 57, 58, 59, 60, 61, 64, 65, 66, 67, 68, 71, 72, 73, 74, 75, 79, 81, 82]"
2f3773bd9dab0fa3e04c6f58dc0714a4,66,"[0, 1, 7, 9, 11, 12, 13, 14, 15, 16, 22, 60, 61]"
2f50e03ac03a920d1447b894643797f6,80,"[0, 5, 9, 14, 17, 19, 26, 35]"
309320204754c3eeb2577949e870fe2d,82,"[0, 1, 2, 5, 6, 8, 9, 10, 13, 14, 15, 16, 19, 20, 21, 22, 23, 26, 27, 28, 29, 30, 32, 33, 35, 37, 39, 43, 44, 47, 48, 50, 51, 52, 55, 57, 58, 61, 62, 63, 64, 65, 68, 70, 71, 72, 75, 76, 78]"
30e91f4104a6b5b0450588d8febddd93,53,"[0, 20, 22, 23, 26, 27, 28, 29, 33, 37, 41, 42, 43, 45, 46, 47, 48]"
314d2be0d3461375f9e9ecf56b2b04ee,59,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13]"
3155bb6b7fc081f2cccc4f50c9bea08e,77,"[0, 11, 52, 61, 62, 75, 76]"
31b451688ffc6f785c22bf74374507bc,61,"[0, 1, 3, 4]"
329870cd7580c9efbc6b62073f89b90d,64,"[0, 1, 2, 3, 4, 5, 6, 9, 19, 20, 21, 22, 46, 54]"
32b84f6d92b60badb7a8a6c47088151d,74,"[0, 2, 5, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 27, 37]"
32d6b6b2ad34385519bd4492ce78eee4,86,"[5, 6, 14, 17, 23, 28, 30, 33, 39, 40]"
336a98815390e16a5661d2570374d448,88,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 26, 28, 30, 32, 34, 35, 36, 37, 39, 41, 42, 44, 47, 56, 58, 61, 63, 64, 65, 69, 70, 71, 72, 75, 76, 77, 78, 79, 81, 82, 83, 84, 86]"
336c8ec2eb47bc1453b85ee78849038e,59,"[0, 1, 4, 6, 7, 8, 9, 11, 14, 15, 16, 18, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40]"
33b7762088cf5b82b8fe6fc291f93b6b,73,"[0, 1, 7, 8]"
34699d5745d74c7076fd1ef051b795a9,60,"[0, 7, 14, 18, 20, 28]"
3474d70dfe09a1d9545f436cd3f3136a,45,"[0, 19, 20, 21, 28]"
34784d7e4e1ee4869f10d9abeb4ad3fa,65,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 27, 28, 29, 31, 32, 34, 36, 39, 41, 42, 43, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]"
34c0cce7c3c34f9f6062b697637890b2,47,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 22, 23, 24, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 42, 43, 44, 45, 46]"
34e2c40d9d6f01ec4a0ffed4b032ec1e,59,"[0, 3, 4, 5, 9, 10, 13, 14, 19, 21, 25, 26, 27, 56]"
3575446a7484516f5593add3ddd37451,84,"[0, 1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 15, 18, 19, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 41, 42, 43, 44, 46, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]"
35c3b0390b6f80657c53fb46b13f0a9e,46,"[1, 2, 5, 7, 11, 15, 19, 20, 21, 33, 42]"
35db61ddf8e29d55a2d355ed0f9166d8,84,"[0, 2, 3, 4, 7, 8, 9, 10, 65, 72, 73, 74, 80, 82]"
35fa59db20f02b89264c5a97b94d7785,69,"[0, 14, 16, 22, 25, 31, 34, 35, 38, 40, 41, 43, 44, 59]"
363f684a638dac345e67fbb78e492efc,59,"[0, 1, 3, 5, 7, 8, 9, 10, 13, 14, 15, 16, 20, 21, 22, 23, 24, 27, 28, 31, 35, 36, 37, 41, 42, 44, 45, 47, 48, 49, 53, 54, 55]"
367091701b7a57ef3e93c9fe2f6d3b3c,63,"[0, 1, 4, 7, 8, 9, 10, 17, 23, 24, 26, 27, 28, 30, 31, 32, 39]"
36de1e085fbd8f354dd3192571cece32,69,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 22, 23, 25, 26, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 58, 59, 60, 61, 63, 64, 66, 67, 68]"
36df5bf5a89917fde3573e7c960c2097,61,"[0, 1, 2, 5, 7, 8, 9, 13, 14, 15, 16, 20, 21, 22, 23, 29, 30, 31, 32, 35, 36, 37, 41, 42, 43, 44, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59]"
370412f2a2747c1fdf8e807374c04a3d,71,"[0, 1, 8, 11, 13, 14, 16, 18, 20, 21, 22, 27, 28, 31, 32, 33, 34, 37, 40, 41, 42, 43, 44, 45, 47, 48, 49, 54, 55, 56, 61, 62, 63, 67, 68, 69, 70]"
370e9f95700973dd95508e2f39b2bd29,66,"[0, 1, 2, 4, 5, 14, 15, 17, 19, 20]"
3777e15bb2eb838394a372e119d96462,84,"[0, 4, 5, 18, 20, 70]"
3788dc9e91f1548816ce8b5af07ddadc,62,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61]"
378f8bfcef6759b1e6b0e66b04424f54,86,"[0, 2, 3, 4, 6, 9, 10, 13, 14, 16, 17, 18, 32, 37, 38, 39, 45, 46, 48, 49, 51, 52, 53, 55, 56, 59, 60, 61, 62, 65, 66, 67, 68, 70, 80, 82, 83, 84]"
37ac4f9379c836b08c9a6e2315fd66af,81,"[0, 13, 14, 18, 28, 29, 33, 34, 35, 36, 41, 42, 43, 46, 47, 50]"
38510028b6d34d1b1339fa4e70783563,71,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 33, 34, 36, 37, 39, 40, 41, 42, 43, 44, 45, 47, 48, 49, 51, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 68, 69, 70]"
3857da988688981b67c878fc179eb0dc,65,"[0, 7, 8, 13, 14, 15, 19, 20, 21, 22, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 41, 42, 43, 48, 49, 50, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]"
387fb3e0e515f38826f70eb475a3bfb6,72,"[0, 7, 13, 14, 15, 20, 21, 22, 25, 26, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 48, 49, 50, 55, 56, 57, 62, 63, 64, 65, 66, 71]"
392e07cd00f38f357ae73795619fd0e3,61,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 20, 21, 23, 24, 27, 28, 29, 30, 35, 36, 37, 41, 42, 43, 47, 49, 50, 51, 52, 56, 57, 58, 59, 60]"
392f50e58bee8a34399972bf0cb175d3,58,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 37, 38, 40]"
39a7bc235caf53556b15dd28ab5a7157,56,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 50, 52, 53, 54, 55]"
39eedffe18d7ec6c53741f9d46c7ab51,66,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 40, 41, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56]"
3a1d9fb7a8cfd55ae38d1b4fb1520d1f,56,"[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 15, 17, 18, 20, 21, 22, 23, 24, 29, 30, 31, 32, 34, 36, 37, 38, 39, 40, 42]"
3a52faf7577b389cbe9912652cbad33c,89,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 20, 21, 22, 23, 24, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 74, 75, 77, 78, 79, 80, 81, 83, 84, 85, 86, 87, 88]"
3af5c66b6800650cebac636822ac14c7,63,"[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 21, 24, 25, 28, 29, 30, 31, 33, 35, 38, 40, 41, 42, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62]"
3b2dca5cc3db92a05ea35056887108b6,84,"[0, 1, 2, 3, 4, 5]"
3b6ae24dc593e6609bf90a1b80630439,67,"[0, 1, 3, 16, 17, 18, 19, 20, 21]"
3b7f314bfe75abaa6718399d534ccf47,87,"[0, 1, 2, 3, 6, 7, 8, 9, 13, 20, 21, 22, 26, 27, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 62, 63, 64, 67, 68, 76, 78, 81, 82, 84, 85, 86]"
3b87648d266e62600ff719b691fd8562,74,"[0, 7, 12, 20, 21, 22, 26, 37, 38, 40, 47, 48, 49, 50, 52, 53, 54, 55, 57, 58, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71]"
3babf7dbd39edd11603dcd53e50dc050,45,"[0, 7, 12, 18, 20, 21, 27, 34]"
3bfb185b9491beb56fc10b6212c6c9c2,81,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 31, 36, 39, 44, 45, 47, 50, 51, 52, 53, 54, 55, 58, 59, 60, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 77, 78, 79, 80]"
3c69563a9561f995598ed81f1f5c331a,74,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 59, 61, 62, 66, 72, 73]"
3caf85a7d6b8f5615fbc21e8310af584,59,"[0, 1, 2, 6, 7, 8, 9, 21, 22, 23, 28, 29, 30, 42, 43, 44, 45, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58]"
3d2fa009a9f144706ad28ec9348f5960,83,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 69, 70, 71, 72, 73, 75, 76, 77, 78, 79, 80, 81, 82]"
3dad0a540eaab6fa876e4938d728efae,73,"[0, 2, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59, 60, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]"
3dec7f876bb8b281df66b46469c79393,74,"[0, 1, 2, 3, 4, 6, 8, 9, 10, 46, 47, 48, 50, 53, 54, 57, 73]"
3e66ede2d283842c643b6b623d0ca168,44,"[0, 4, 10, 11, 15, 16, 21, 37]"
3e8d06b82eb75b584564ce66217b3514,51,"[0, 2, 6, 9, 10, 12, 13, 14, 16, 17, 19, 20, 21, 23, 24, 25, 26, 27, 30, 31, 33, 34]"
3f2ee0f16084bb99e8423807273c5816,54,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 29, 34, 35, 42, 43, 47, 48, 49, 50]"
3f62bb3b6a5ccddae37ff2fe3bfb3efd,46,"[0, 2, 3, 4, 5, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 39, 40, 41, 42, 44, 45]"
3f79678c849eca6b438bb3d4bb59a5c6,87,"[0, 1, 8, 9, 10, 13, 14, 15, 20, 21, 22, 24, 26, 28, 32, 33, 34, 35, 36, 41, 43, 46, 47, 54, 55, 56, 57, 60, 61, 62, 63, 71, 73, 74, 76, 77, 78, 82, 83, 84]"
3f82d353964869022a995e87b480a901,83,"[0, 4, 17, 18, 19, 21, 22, 23, 25, 27, 28, 29, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 56, 57, 58, 59, 60, 61, 62, 63, 69, 70, 71, 72, 74, 75, 77, 78, 79, 80, 81, 82]"
3fcdb7a637be76b45ad806d4f832c966,70,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 33, 35, 36, 38, 42, 43, 44, 45, 47, 48, 50, 53, 57, 58, 59, 63, 64, 65, 66]"
40061a1bbba0ff209c889094d24f6032,89,"[0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 14, 17, 18, 19, 20, 24, 25, 26, 27, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 49, 50, 51, 54, 56, 57, 58, 59, 60, 62, 63, 65, 66, 67, 71, 72, 73, 75, 77, 78, 79, 80, 81, 82, 83, 84, 86, 87, 88]"
4008627b85a36afa46e22ecf513fc699,49,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46]"
400daded5197f955191887cd567338ee,73,"[0, 4, 5, 6, 12, 15, 28, 29]"
402ce9ac2db62fcb5fe29ba1d40566c7,80,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 45, 46, 48, 51, 52, 54, 55, 56, 60, 62, 64, 67, 68, 69, 70, 71, 74, 75, 76, 77]"
4125bef57464803d018cacc1d3f08f74,59,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 18, 19, 21, 22, 23, 32, 33, 34, 35, 36, 39, 40, 41, 43, 52, 53, 55, 56]"
415fbbda45a4a410e3122e3c992ace42,57,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 24, 26, 27, 28, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 45, 46, 55, 56]"
417055c67f5510da99ac623b02b87847,57,"[0, 1, 2, 3, 4]"
419eef26d8db5ccac04bf5d87af8059a,62,"[0, 2, 5, 12, 14, 17, 18, 22, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51]"
42256e33936dfa69088f540a720edc97,65,"[0, 8, 14, 15, 22]"
432754fe9722d008cd7328f34852de61,87,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 18, 19, 20, 21, 26, 28, 29, 30, 31, 32]"
4343b3dc4ad77e98d38808b64003bee0,67,"[0, 1, 6, 9, 12, 13, 14, 15, 19, 20, 21, 23, 24, 26, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 46, 47, 48, 49, 51, 53]"
434adfc83c625f393595207cfff91ef2,49,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 41, 43, 44, 45, 46, 48]"
440abd26a1c60ce02351bf1823d2d46d,75,"[0, 1, 2, 3, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74]"
